app_id,app_roles,deletion_timestamp,group_membership_claims,id,identifier_uris,informational_urls,is_device_only_auth_supported,key_credentials,known_client_applications,logout_url,name,oauth2_permissions,object_type,optional_claims,password_credentials,pre_authorized_applications,public_client,publisher_domain,required_resource_access,sign_in_audience,www_homepage
bea87655-f63b-4f22-bc64-999064ebff6d,"[{""allowedMemberTypes"":[""User""],""description"":""msiam_access"",""displayName"":""msiam_access"",""id"":""5fc3c6a2-ff87-42c1-98f2-f7f878198181"",""isEnabled"":true,""origin"":""Application"",""value"":null}]",null,null,1861eb33-1604-42ef-91ad-289c2ba9e824,"[""https://app2.prismacloud.io/customer/482a68fefd8832e9b8ca938f279478ef""]","{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,Prisma Cloud SSO,"[{""adminConsentDescription"":""Allow the application to access Prisma Cloud SSO on behalf of the signed-in user."",""adminConsentDisplayName"":""Access Prisma Cloud SSO"",""id"":""2f378e0e-8106-4c59-8b5c-acca1fbf8909"",""isEnabled"":true,""type"":""User"",""userConsentDescription"":""Allow the application to access Prisma Cloud SSO on your behalf."",""userConsentDisplayName"":""Access Prisma Cloud SSO"",""value"":""user_impersonation""}]",Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMyOrg,https://api.prismacloud.io/saml?metadata=prismacloud|ISV9.2|primary|z
3dbd8760-e3d4-4a8a-9967-a96cf7fcbadd,[],null,null,1932784f-8df5-4469-aefe-dd5a12c9628c,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,"[{""customKeyIdentifier"":""F56BEDCCE7855F268082218A40C45A1A1511197B"",""displayName"":""Public Key"",""endDateTime"":""2029-08-14T00:00:00Z"",""key"":null,""keyId"":""92f5cdc2-0864-4000-98d3-d09626f19c22"",""startDateTime"":""2025-08-14T00:00:00Z"",""type"":""AsymmetricX509Cert"",""usage"":""Verify""}]",[],null,DocIntegrator for SharePoint Online,[],Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,"[{""resourceAccess"":[{""id"":""1002502a-9a71-4426-8551-69ab83452fab"",""type"":""Scope""},{""id"":""640ddd16-e5b7-4d71-9690-3f4022699ee7"",""type"":""Scope""},{""id"":""20d37865-089c-4dee-8c41-6967602d4ac8"",""type"":""Role""}],""resourceAppId"":""00000003-0000-0ff1-ce00-000000000000""},{""resourceAccess"":[{""id"":""e1fe6dd8-ba31-4d61-89e7-88639da4683d"",""type"":""Scope""}],""resourceAppId"":""00000003-0000-0000-c000-000000000000""}]",AzureADMyOrg,null
16742f24-d515-4a4f-89d8-376ba91f08d4,[],null,null,19b48fb7-9b49-408b-9d41-5650ebd61c18,"[""https://sisportal-100940.campusnexus.cloud/CMCPortal/""]","{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,100940.Cmc.Portal,"[{""adminConsentDescription"":""Allow the application to access 100940.Cmc.Portal on behalf of the signed-in user."",""adminConsentDisplayName"":""Access 100940.Cmc.Portal"",""id"":""4413d7fa-c229-4acc-b927-efc52966b33c"",""isEnabled"":true,""type"":""User"",""userConsentDescription"":""Allow the application to access 100940.Cmc.Portal on your behalf."",""userConsentDisplayName"":""Access 100940.Cmc.Portal"",""value"":""user_impersonation""}]",Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,"[{""resourceAccess"":[{""id"":""e1fe6dd8-ba31-4d61-89e7-88639da4683d"",""type"":""Scope""}],""resourceAppId"":""00000003-0000-0000-c000-000000000000""},{""resourceAccess"":[{""id"":""311a71cc-e848-46a1-bdf8-97ff7156d8e6"",""type"":""Scope""}],""resourceAppId"":""00000002-0000-0000-c000-000000000000""}]",AzureADMyOrg,https://sisportal-100940.campusnexus.cloud/CMCPortal/
dfb37db8-8a9c-4601-a350-f082dfe04e4d,[],null,null,1aa6b247-c9cc-4549-b2e1-b87281e6b6f6,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,kspillane-test-bot-1 (Power Virtual Agents),[],Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMultipleOrgs,null
9ee17f42-d398-4d44-9d0b-f6ae85931ec2,[],null,null,1b49a67b-3bfb-421c-83ad-701d72312f2d,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,"[{""customKeyIdentifier"":""3C8B11B7E8F73B73D49CB01241680ED56C9ED34F"",""displayName"":""CN=service.prod.powerva.microsoft.com"",""endDateTime"":""2025-04-09T04:01:28Z"",""key"":null,""keyId"":""6d8452a2-3576-48f4-8b81-90edb44cb669"",""startDateTime"":""2024-04-14T04:01:28Z"",""type"":""AsymmetricX509Cert"",""usage"":""Verify""},{""customKeyIdentifier"":""59A991028772267744493E7A4164426A21F3103A"",""displayName"":""CN=service.prod.powerva.microsoft.com"",""endDateTime"":""2025-07-03T04:08:33Z"",""key"":null,""keyId"":""8deb6c59-808a-45e1-b370-2412a6f71742"",""startDateTime"":""2024-07-08T04:08:33Z"",""type"":""AsymmetricX509Cert"",""usage"":""Verify""},{""customKeyIdentifier"":""B5774F96F144813C9F46C408A88195B7A527AEB5"",""displayName"":""CN=service.prod.powerva.microsoft.com"",""endDateTime"":""2025-09-26T18:52:45Z"",""key"":null,""keyId"":""c69f1e47-2111-47b3-bd22-0fea58523fde"",""startDateTime"":""2024-10-01T18:52:45Z"",""type"":""AsymmetricX509Cert"",""usage"":""Verify""},{""customKeyIdentifier"":""38CE15E6B5307C224816FFCC6BFD2D0259F51B8B"",""displayName"":""CN=service.prod.powerva.microsoft.com"",""endDateTime"":""2025-06-24T06:58:49Z"",""key"":null,""keyId"":""faf4f128-8220-44c9-b44b-ff1b80be2ff5"",""startDateTime"":""2024-12-26T06:58:49Z"",""type"":""AsymmetricX509Cert"",""usage"":""Verify""}]",[],null,Copilot 1 (Microsoft Copilot Studio),[],Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMultipleOrgs,null
ce086473-2d7f-408f-9757-62f2b3defbd3,[],null,null,1b6f1d4e-f032-4e3f-baa8-631ce0ba331d,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,D365 Sales Agent - Readiness (Microsoft Copilot Studio),[],Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMyOrg,null
126c4092-c9da-4423-9dce-516d3a3d7e19,[],null,null,1bd7127b-9b11-4d7a-bedb-19edcbaf2298,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,Annoucements,[],Application,null,"[{""customKeyIdentifier"":null,""displayName"":null,""endDateTime"":""2099-12-31T12:00:00Z"",""hint"":""VPt"",""keyId"":""da9df2a7-67d1-4229-8e9d-b954e87c6c09"",""secretText"":null,""startDateTime"":""2017-09-21T15:24:31.0074596Z""}]",[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,"[{""resourceAccess"":[{""id"":""e1fe6dd8-ba31-4d61-89e7-88639da4683d"",""type"":""Scope""}],""resourceAppId"":""00000003-0000-0000-c000-000000000000""}]",AzureADandPersonalMicrosoftAccount,null
72f39aac-111b-4b7c-9bb5-317396160d42,[],null,null,1bfa6983-ff9f-4c98-bd02-c3a4f44b6ee3,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,Stage Sub Terraform Pipeline,[],Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,"[{""resourceAccess"":[{""id"":""e1fe6dd8-ba31-4d61-89e7-88639da4683d"",""type"":""Scope""},{""id"":""7ab1d382-f21e-4acd-a863-ba3e13f7da61"",""type"":""Role""},{""id"":""5b567255-7703-4780-807c-7be8301ae99b"",""type"":""Role""}],""resourceAppId"":""00000003-0000-0000-c000-000000000000""}]",AzureADMyOrg,null
226cc32e-c74a-4b71-932d-d5727fb79b62,"[{""allowedMemberTypes"":[""User""],""description"":""User"",""displayName"":""User"",""id"":""8774f594-1d59-4279-b9d9-59ef09a23530"",""isEnabled"":true,""origin"":""Application"",""value"":null},{""allowedMemberTypes"":[""User""],""description"":""msiam_access"",""displayName"":""msiam_access"",""id"":""e7f1a7f3-9eda-48e0-9963-bd67bf531afd"",""isEnabled"":true,""origin"":""Application"",""value"":null}]",null,null,1d44142b-2d77-4644-843d-0133b5f01ea2,"[""https://us-west-2.signin.aws.amazon.com/platform/saml/d-92674e19b6""]","{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,AWS IAM Identity Center (successor to AWS Single Sign-On),"[{""adminConsentDescription"":""Allow the application to access AWS IAM Identity Center (successor to AWS Single Sign-On) on behalf of the signed-in user."",""adminConsentDisplayName"":""Access AWS IAM Identity Center (successor to AWS Single Sign-On)"",""id"":""406ada55-1fdc-4d90-9ed8-cf12fa861319"",""isEnabled"":true,""type"":""User"",""userConsentDescription"":""Allow the application to access AWS IAM Identity Center (successor to AWS Single Sign-On) on your behalf."",""userConsentDisplayName"":""Access AWS IAM Identity Center (successor to AWS Single Sign-On)"",""value"":""user_impersonation""}]",Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMyOrg,https://*.signin.aws.amazon.com/platform/saml/acs/*?metadata=awssinglesignon|ISV9.1|primary|z
bc02a02d-b854-4c8d-849f-aa6981ed40bb,[],null,null,1d51d30b-d198-4784-af48-470faba6526a,"[""https://WesternGovernorsUniversity.onmicrosoft.com/d98053a9-7c60-456f-9227-d81c7d20f606""]","{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,MyEducator Add-in,"[{""adminConsentDescription"":""Allow the application to access MyEducator Add-in on behalf of the signed-in user."",""adminConsentDisplayName"":""Access MyEducator Add-in"",""id"":""7b3bbc6b-a301-4612-8b3f-0bbeca858422"",""isEnabled"":true,""type"":""User"",""userConsentDescription"":""Allow the application to access MyEducator Add-in on your behalf."",""userConsentDisplayName"":""Access MyEducator Add-in"",""value"":""user_impersonation""}]",Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMyOrg,null
b9a28994-36d3-494f-aae4-2d044cabf11d,[],null,null,1dbc3d5b-d268-4613-9a7e-1a645ba97a77,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,Quality Evaluation Agent - Incident (Microsoft Copilot Studio),[],Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMyOrg,null
102af0eb-5049-4d76-aebd-f5996a9d2494,[],null,null,1dcf7a66-f91c-4106-8ee3-4efd2f2f7e21,[],"{""logoUrl"":""https://aadcdn.msftauthimages.net/dbd5a2dd-9xbkby9n4z7idtj7vbgnjjackquw6b-s41poipk08m0/appbranding/rlaqegynhxdk7qcu7enfhtqo6mllqvtdsmexz9maloc/1033/bannerlogo?ts=638018134798566329"",""marketingUrl"":null,""privacyStatementUrl"":""https://www.wgu.edu/privacy.html"",""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,wgu_HylandOnBaseMailboxImporter,[],Application,null,"[{""customKeyIdentifier"":null,""displayName"":""HylandOnBaseMailboxImporter_2025_2026"",""endDateTime"":""2026-09-05T21:51:30.061Z"",""hint"":""N_c"",""keyId"":""6c935ca4-fe30-4c28-9f81-bd8aa166c2fd"",""secretText"":null,""startDateTime"":""2025-09-05T21:51:30.061Z""},{""customKeyIdentifier"":null,""displayName"":""HylandOnBaseMailboxImporter_2024_2025"",""endDateTime"":""2025-09-30T15:17:40.492Z"",""hint"":""WxU"",""keyId"":""71d0c3f3-412f-4b1e-9ce2-7b5f76fe3010"",""secretText"":null,""startDateTime"":""2024-09-30T15:17:40.492Z""},{""customKeyIdentifier"":null,""displayName"":""HylandOnBaseMailboxImporter_2023_2024"",""endDateTime"":""2024-10-01T15:03:15.997Z"",""hint"":""0Hl"",""keyId"":""20e51340-eb7b-41a5-aadd-8b448ad37bbf"",""secretText"":null,""startDateTime"":""2023-10-02T15:03:15.997Z""},{""customKeyIdentifier"":null,""displayName"":""10-17-22"",""endDateTime"":""2023-10-19T22:05:25.165Z"",""hint"":""GTo"",""keyId"":""5da5e095-7809-4a24-bb68-8bb5950843fc"",""secretText"":null,""startDateTime"":""2022-10-19T22:05:25.165Z""}]",[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,"[{""resourceAccess"":[{""id"":""75359482-378d-4052-8f01-80520e7db3cd"",""type"":""Role""},{""id"":""e2a3a72e-5f79-4c64-b1b1-878b674786c9"",""type"":""Role""}],""resourceAppId"":""00000003-0000-0000-c000-000000000000""}]",AzureADMyOrg,null
310f03f4-4c0f-4469-bc24-fbce0529ca51,[],null,null,1e3af020-0fcd-4c15-8e38-96b50b217257,"[""http://myaks01SP-20201228151858""]","{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,myaks01SP-20201228151858,"[{""adminConsentDescription"":""Allow the application to access myaks01SP-20201228151858 on behalf of the signed-in user."",""adminConsentDisplayName"":""Access myaks01SP-20201228151858"",""id"":""0e3c57a7-19c2-4742-9837-6403263853df"",""isEnabled"":true,""type"":""User"",""userConsentDescription"":""Allow the application to access myaks01SP-20201228151858 on your behalf."",""userConsentDisplayName"":""Access myaks01SP-20201228151858"",""value"":""user_impersonation""}]",Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMyOrg,http://myaks01SP-20201228151858
5533d15d-8141-4c12-83ca-c68d6d677c8c,[],null,null,1e65efde-3855-4f9a-ad87-8b49cc3b2c20,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,Workday Interview Scheduling – Teams Web Conference,[],Application,null,"[{""customKeyIdentifier"":null,""displayName"":""Secret for the Workday Interview Scheduling App"",""endDateTime"":""2025-01-03T22:37:23.747Z"",""hint"":""Efz"",""keyId"":""057381ec-176a-4431-ad2d-da20715cb9d4"",""secretText"":null,""startDateTime"":""2024-01-04T22:37:23.747Z""}]",[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,"[{""resourceAccess"":[{""id"":""a65f2972-a4f8-4f5e-afd7-69ccb046d5dc"",""type"":""Scope""},{""id"":""e1fe6dd8-ba31-4d61-89e7-88639da4683d"",""type"":""Scope""}],""resourceAppId"":""00000003-0000-0000-c000-000000000000""}]",AzureADMyOrg,null
a3b1d577-1891-4a15-9c60-1b3458440cf5,[],null,null,1eaa8319-7332-4679-8540-f4592b030e0d,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,Agent (Microsoft Copilot Studio),[],Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMyOrg,null
b2db390c-f34d-47ad-8bcd-e50100c78fe3,[],null,null,2043a1fc-7f48-4e2f-9490-a0baaa24ff2b,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,Sales Copilot Power Virtual Agents Bot (Power Virtual Agents),[],Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMultipleOrgs,null
d5e69c12-4a4f-40f1-8ba5-e30e8acf34dd,[],null,null,208079bd-c262-4c51-96c9-c0929a65ef58,"[""https://spn/cmG9qWa%2bVYtA03FLWh7UpHGbM1GzWv8isLH%2fBypgmbo%3d""]","{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,"[{""customKeyIdentifier"":""3B1D573881E1E2022583886009E0197F8DB3F1C3"",""displayName"":null,""endDateTime"":""2021-10-31T00:00:00Z"",""key"":null,""keyId"":""1fc2b01e-c945-4d83-bcdd-de5e151a054f"",""startDateTime"":""2020-10-30T00:00:00Z"",""type"":""AsymmetricX509Cert"",""usage"":""Verify""}]",[],null,testautome_cmG9qWa+VYtA03FLWh7UpHGbM1GzWv8isLH/Bypgmbo=,"[{""adminConsentDescription"":""Allow the application to access testautome_cmG9qWa+VYtA03FLWh7UpHGbM1GzWv8isLH/Bypgmbo= on behalf of the signed-in user."",""adminConsentDisplayName"":""Access testautome_cmG9qWa+VYtA03FLWh7UpHGbM1GzWv8isLH/Bypgmbo="",""id"":""c31b6112-193f-484b-b99d-90c84e8c10d4"",""isEnabled"":true,""type"":""User"",""userConsentDescription"":""Allow the application to access testautome_cmG9qWa+VYtA03FLWh7UpHGbM1GzWv8isLH/Bypgmbo= on your behalf."",""userConsentDisplayName"":""Access testautome_cmG9qWa+VYtA03FLWh7UpHGbM1GzWv8isLH/Bypgmbo="",""value"":""user_impersonation""}]",Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMyOrg,https://management.azure.com//subscriptions/75cda46a-127d-4b4d-9b3a-922c6b495dc1/resourceGroups/testrg/providers/Microsoft.Automation/automationAccounts/testautome
da27fb31-629c-4cec-9352-7adab5799986,[],null,null,20f8470d-a827-423c-b6d2-34242efd8107,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,300940-Dev Campus Management Native Apps ,[],Application,null,[],[],"{""redirectUris"":[""cmcapi://609e9310-7447-46ba-b8f0-00dcd62ddf90"",""https://workflow-Dev-300940.campusnexus.cloud""]}",WesternGovernorsUniversity.onmicrosoft.com,"[{""resourceAccess"":[{""id"":""e1fe6dd8-ba31-4d61-89e7-88639da4683d"",""type"":""Scope""}],""resourceAppId"":""00000003-0000-0000-c000-000000000000""},{""resourceAccess"":[{""id"":""56b50eb9-aac3-446d-b561-228362ea2da2"",""type"":""Scope""}],""resourceAppId"":""9c5c3ac7-64c2-41e7-ae95-0c4c2edbb03a""}]",AzureADMultipleOrgs,null
269c90b3-699d-425d-b8b9-f0cd4fa5093e,[],null,null,2165f053-2d08-4ae9-8c2c-94fa48d00b4d,"[""https://fbrenderer-100940.campusnexus.cloud/""]","{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,100940.Cmc.FbRenderer,"[{""adminConsentDescription"":""Allow the application to access 100940.Cmc.FbRenderer on behalf of the signed-in user."",""adminConsentDisplayName"":""Access 100940.Cmc.FbRenderer"",""id"":""c5eeca62-bdc4-4f1f-9444-1d2bfb9f6a50"",""isEnabled"":true,""type"":""User"",""userConsentDescription"":""Allow the application to access 100940.Cmc.FbRenderer on your behalf."",""userConsentDisplayName"":""Access 100940.Cmc.FbRenderer"",""value"":""user_impersonation""}]",Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,"[{""resourceAccess"":[{""id"":""e1fe6dd8-ba31-4d61-89e7-88639da4683d"",""type"":""Scope""}],""resourceAppId"":""00000003-0000-0000-c000-000000000000""},{""resourceAccess"":[{""id"":""311a71cc-e848-46a1-bdf8-97ff7156d8e6"",""type"":""Scope""}],""resourceAppId"":""00000002-0000-0000-c000-000000000000""}]",AzureADMyOrg,https://fbrenderer-100940.campusnexus.cloud/
dc2c98ee-d82f-46b9-9917-3ef8032447d7,[],null,null,217bf141-e293-4c1c-b9e9-e432c79c574d,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,WGUBot,[],Application,null,"[{""customKeyIdentifier"":null,""displayName"":null,""endDateTime"":""2026-05-25T00:00:00Z"",""hint"":""8mk"",""keyId"":""14320614-f606-4445-8957-d1e2b4f9759a"",""secretText"":null,""startDateTime"":""2021-05-25T20:19:54.937898Z""}]",[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADandPersonalMicrosoftAccount,null
f35a951a-44c1-429d-90fb-7415858adc36,[],null,null,21a9491d-45af-4cba-a1f4-a9a6e5c0c7a9,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,EPD Buddy (Microsoft Copilot Studio),[],Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMyOrg,null
7a058df2-3fea-42c7-a58c-41db9154eefc,[],null,null,223f1d0c-036e-484e-9b08-688fd1a0dbe1,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,Microsoft-Graph-UWP-Connect-SDK,[],Application,null,[],[],"{""redirectUris"":[""ms-appx-web://microsoft.aad.brokerplugin/S-1-15-2-3136318051-2863535390-866185233-1983906075-1209687845-1737711189-2973269819""]}",null,"[{""resourceAccess"":[{""id"":""1ec239c2-d7c9-4623-a91a-a9775856bb36"",""type"":""Scope""},{""id"":""12466101-c9b8-439a-8589-dd09ee67e8e9"",""type"":""Scope""},{""id"":""2b9c4092-424d-4249-948d-b43879977640"",""type"":""Scope""},{""id"":""465a38f9-76ea-45b9-9f34-9e8b0d4b0b42"",""type"":""Scope""}],""resourceAppId"":""00000003-0000-0000-c000-000000000000""}]",AzureADMultipleOrgs,null
03ee9916-b6a8-4bbe-a471-1ca3007f1ccc,"[{""allowedMemberTypes"":[""User""],""description"":""User"",""displayName"":""User"",""id"":""18d14569-c3bd-439b-9a66-3a2aee01d14f"",""isEnabled"":true,""origin"":""Application"",""value"":null},{""allowedMemberTypes"":[""User""],""description"":""msiam_access"",""displayName"":""msiam_access"",""id"":""b9632174-c057-4f7e-951b-be3adc52bfe6"",""isEnabled"":true,""origin"":""Application"",""value"":null}]",null,ApplicationGroup,22b35034-4f9a-4c97-b436-6451f7319937,"[""urn:auth0:confluent:wgu""]","{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,WGU Confluent SSO ,"[{""adminConsentDescription"":""Allow the application to access WGU Confluent SSO  on behalf of the signed-in user."",""adminConsentDisplayName"":""Access WGU Confluent SSO "",""id"":""e5e07733-63d2-4e0b-8ea6-044730c53333"",""isEnabled"":true,""type"":""User"",""userConsentDescription"":""Allow the application to access WGU Confluent SSO  on your behalf."",""userConsentDisplayName"":""Access WGU Confluent SSO "",""value"":""user_impersonation""}]",Application,"{""accessToken"":[],""idToken"":[],""saml2Token"":[{""additionalProperties"":[""sam_account_name"",""cloud_displayname""],""essential"":false,""name"":""groups"",""source"":null}]}",[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMyOrg,https://account.activedirectory.windowsazure.com:444/applications/default.aspx?metadata=customappsso|ISV9.1|primary|z
1f16a798-2914-496b-b39c-d401edea451c,[],null,null,23014c3d-122b-4d22-8b6a-b9298bdd544b,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,QualityEvaluationAgentForConversation (Microsoft Copilot Studio),[],Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMyOrg,null
e3861655-f0a0-4e7c-9ade-e6036d6b6711,[],null,null,23278d90-d7af-4778-8ded-ccf2bf811ef5,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,Stakeholder Agent (Microsoft Copilot Studio),[],Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMyOrg,null
d3b7bf4e-8295-4fa9-8828-e3cb1032166d,[],null,null,23523e2f-b6cb-4a44-a877-32cffd99bd78,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,Agent (Microsoft Copilot Studio),[],Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMyOrg,null
aef3ca4c-6049-4f41-aab9-ac7de01a179e,[],null,null,23727105-e892-40ab-9386-f23ec79e2e6c,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,Customer Service Copilot Bot (Power Virtual Agents),[],Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMultipleOrgs,null
c738effa-73d9-4311-b069-d68c44c8c0ee,[],null,null,239fc83d-a8e8-4079-876a-15b68855a0aa,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,Agent (Microsoft Copilot Studio),[],Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMyOrg,null
4ff602b7-154b-48e2-95c2-dc6e7193b3a4,[],null,null,24cba039-4650-42bf-9470-08255f45e320,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,D365 Sales Agent - Research (Microsoft Copilot Studio),[],Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMyOrg,null
7a02a407-370e-4359-acfa-98d247bbbb28,[],null,null,251a01b7-5c2b-47d8-8250-8f6b89de47d8,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,D365 Sales Agent - Research (Microsoft Copilot Studio),[],Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMyOrg,null
2057d84e-bcf4-4cf6-a109-2b4496d20d79,[],null,null,25d5e818-81ff-48ca-a7bf-4efae717f0ab,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,Customer Service Copilot Bot (Power Virtual Agents),[],Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMultipleOrgs,null
